dataset,question_id,record_index,source_file,source_locator,source_category,single_generator,best_mas_generator,p_single,p_best_mas,delta,bucket,bucket_cn,mean5_complete,candidate_scope,question_preview
mmlu_pro,mmlu_pro_11376,64,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=64,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What is the maximum pressure exerted on an aircraft flying at200 mph at sea level? (\rho = 0.00238 slug/ft^3; p_0 = 14.7 psi.) Options: (A) 19.5 psia (B) 16.42psia (C) 14.7psia (D) 16.7 psia (E) 15.42
mmlu_pro,mmlu_pro_4717,65,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=65,history,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"This question refers to the following information. Clearly, no longer can a dictator count on East–West confrontation to stymie concerted United Nations action against aggression. A new partnership of"
mmlu_pro,mmlu_pro_5299,66,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=66,other,finalizer_only,star,0.6,0.0,-0.6,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Freud's notion of the 'ego' referred to: Options: (A) the self as a whole: an unstable mix of conscious and unconscious elements (B) the part of the mind that deals with primal instincts and survival 
mmlu_pro,mmlu_pro_1167,67,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=67,law,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A man is at home in his apartment, alone, late at night. Someone repeatedly buzzes his apartment ringer outside the building, but he doesn't answer it because he is very tired and wants to sleep. Late"
mmlu_pro,mmlu_pro_9700,68,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=68,physics,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A flat coil consisting of 500 turns, each of area 50 cm^2, rotates about a diameter in a uniform field of intensity 0.14 Wb\textbulletm^\rule{1em}{1pt}2,the axis of rotation being perpendicular to the"
mmlu_pro,mmlu_pro_10966,69,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=69,philosophy,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What is the name of the ten day New Year festival that celebrated Babylon's culture? Options: (A) Bast (B) Nehebkau (C) Wag and Thoth (D) Tsagaan Sar (E) Songkran (F) Nowruz (G) Akitu (H) Nyepi (I) En
mmlu_pro,mmlu_pro_10429,70,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=70,computer science,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The message must be encrypted at the sender site and decrypted at the Options: (A) Data center (B) Sender Site (C) Server site (D) Conferencing (E) Site (F) Client site (G) Network hub (H) Receiver si
mmlu_pro,mmlu_pro_3764,71,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=71,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"At a certain temperature,Keqfor the reaction 3C_2H_2 \rightleftarrows C_6H_6 is 4. If the equilibrium concentration of C_2H_2 is 0.5 mole/liter, what is the concentration of C6H_6 ? Options: (A) 3 mol"
mmlu_pro,mmlu_pro_2295,72,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=72,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Functionally, receptors in the retina of the eye differ most from receptors in the cochlea of the ear in the Options: (A) magnitude of the resting potentials of their membranes (B) size and structure "
mmlu_pro,mmlu_pro_3597,73,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=73,chemistry,finalizer_only,star,0.2,0.2,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What will be the final concentration of I^- in a solution made by mixing 35.0 ml of 0.100 M NaHSO_3 with 10.0 ml of 0.100 M KIO_3? Assume volumes are additive. Options: (A) 6.0 × 10^-4 moles (B) 1.0 ×
mmlu_pro,mmlu_pro_5058,74,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=74,history,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"This question refers to the following information. The passage below is the Chinese emperor's response to English King George III's diplomatic envoys, who were seeking expanded trading privileges (179"
mmlu_pro,mmlu_pro_5875,75,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=75,other,finalizer_only,star,0.2,0.2,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to: Options: (A) the rise in stress and anxiety levels in modern society (B) a generally ascetic, frugal l"
mmlu_pro,mmlu_pro_5988,76,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=76,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Corbet Co. purchased a copyright near the beginning of the current year from an author for $20000. The legal life of the copyright is equivalent to the life of the author plus 50 years. Corbet expects
mmlu_pro,mmlu_pro_4637,77,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=77,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If a membrane contains 40% by weight of lipids and 60% protein, calculate the molar ratio of lipids to proteins. Assume that the lipid molecules have an average molecular weight of 800 and the protein"
mmlu_pro,mmlu_pro_3738,78,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=78,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Assume all gases are perfect unless stated otherwise. Unless otherwise stated, thermodynamic data are for 298.15 K. Calculate the standard enthalpy of solution of $\mathrm{AgCl}(\mathrm{s})$ in water "
mmlu_pro,mmlu_pro_3549,79,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=79,chemistry,finalizer_only,star,0.0,0.4,0.4,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"For an electron in a certain rectangular well with a depth of $20.0 \mathrm{eV}$, the lowest energy level lies $3.00 \mathrm{eV}$ above the bottom of the well. Find the width of this well. Hint: Use $"
mmlu_pro,mmlu_pro_2051,80,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=80,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is involved in human discrimination learning? Options: (A) It is a form of learning that occurs without any external stimuli, relying solely on internal thought processes. (B) Discrimination lear"
mmlu_pro,mmlu_pro_11121,81,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=81,philosophy,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following propositions is an immediate (one-step) consequence in PL of the given premises? A ⊃ (B • C) ~(B • C) A ∨ (D ∨ B) Options: (A) ~(B • C) (B) D ∨ B (C) ~A (D) D (E) A (F) ~D (G) B
mmlu_pro,mmlu_pro_8546,82,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=82,math,finalizer_only,star,0.4,0.4,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A small kiosk at the Atlanta airport carries souvenirs in the price range of $3.99 to $29.99, with a mean price of $14.75. The airport authorities decide to increase the rent charged for a kiosk by 5 "
mmlu_pro,mmlu_pro_5918,83,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=83,other,finalizer_only,star,0.0,0.4,0.4,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,An auditor decides to use the blank form of positive accounts receivable confirmation. The auditor should be aware that the blank form may be ineffective because Options: (A) The auditor may have sele
mmlu_pro,mmlu_pro_9607,84,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=84,physics,finalizer_only,star,0.8,0.6,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If a rock sample is found to contain approximately 1 polonium atom ^214 _84 Po for every 8.7 × 10^20 uranium nuclei ^238 _92 U, what is the half-life of polonium. Options: (A) 1.6 × 10^4 seconds (B) 4"
mmlu_pro,mmlu_pro_10316,85,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=85,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Acompressionalwave of frequency 250/sec is set up in an iron rod and passes from the rod into air. The speed of the wave is 1.6 x 10^4 ft/sec in iron and 1.1 x 10^3 ft/sec in air. Find the wavelength 
mmlu_pro,mmlu_pro_11520,86,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=86,engineering,finalizer_only,star,0.0,0.2,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"(a) It is desired to deliver 1,600gpmat a head of 900 ft with asingle-stage pump. What would be the minimumspeed thatcould be used ? (b) For the conditions of (a), how many stages must the pumphave if"
mmlu_pro,mmlu_pro_8903,87,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=87,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A teacher has three packages of stickers. One package contains 56 stickers, another package contains 48 stickers, and the third package contains 58 stickers. If the teacher divides all the stickers eq"
mmlu_pro,mmlu_pro_2260,88,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=88,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If a client has difficulty in learning new adaptive responses due to interference from old learning, this is a case of Options: (A) latent learning (B) spontaneous recovery (C) conditioned response (D"
mmlu_pro,mmlu_pro_457,89,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=89,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A loan of $1,262.77 is made on March 15 and repaid on August 12. If the interest rate is 8% per year, what is the amount of interest? (use exact time) Options: (A) $45.67 (B) $35.28 (C) $53.60 (D) $48"
mmlu_pro,mmlu_pro_10996,90,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=90,philosophy,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Singer argues that developing nations are harming poor nations by Options: (A) exploiting their natural resources without adequate compensation. (B) indoctrinating them with Western values. (C) forcin
mmlu_pro,mmlu_pro_1626,91,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=91,law,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A state has a statute prohibiting the sale of guns and ammunition to any person under the age of 17. Violation of the statute is a felony punishable by a fine of $5,000 and imprisonment for up to two "
mmlu_pro,mmlu_pro_2101,92,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=92,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Of the following, most children will develop which skill first? Options: (A) clap their hands (B) cut with a knife (C) tie their shoes (D) ride a bicycle (E) read a book (F) solve a math problem (G) s"
mmlu_pro,mmlu_pro_6217,93,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=93,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Zinc finger proteins and helix-turn-helix proteins are Options: (A) involved in the synthesis of ATP (B) types of RNA-binding proteins (C) part of the hemoglobin in blood cells (D) involved in the con
mmlu_pro,mmlu_pro_3563,94,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=94,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Assume that all gases are perfect and that data refer to 298.15 K unless otherwise stated. Consider a system consisting of $2.0 \mathrm{~mol} \mathrm{CO}_2(\mathrm{~g})$, initially at $25^{\circ} \mat"
mmlu_pro,mmlu_pro_4692,95,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=95,history,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"This question refers to the following information. The following quote is from Voltaire in response to the 1755 Lisbon earthquake. My dear sir, nature is very cruel. One would find it hard to imagine "
mmlu_pro,mmlu_pro_8909,96,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=96,math,finalizer_only,star,0.2,0.4,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Estimate 999 - 103. The difference is between which numbers? Options: (A) 500 and 700 (B) 200 and 400 (C) 700 and 900 (D) 1,300 and 1,500 (E) 800 and 1,000 (F) 900 and 1,100 (G) 400 and 600 (H) 100 an"
